Year,qDef,qLen,HNum,HId,Taxon,Species,Voucher,HLen,Haccn,HspNum,hspScore,Media,State_Year,Host,Field,Latitude,Long,Lat,Clade,Genus,State
2011,ILSO_4-43b2,907,1,ref|DQ091301|,Pythium sylvaticum isolate 0900115,Pythium sylvaticum,isolate 0900115,907,DQ091301,,1780,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade F,Pythium,Illinois
2011,ILSO_4-43c,926,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,926,HQ643845,,1804,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade F,Pythium,Illinois
2011,ILSO_4-47b,762,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,762,HQ643430,,1508,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade B,Pythium,Illinois
2011,ILSO_4-47c,824,1,ref|HQ643621|,Pythium irregulare voucher BR870,Pythium irregulare,voucher BR870,824,HQ643621,,1510,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade F,Pythium,Illinois
2011,ILSO_4-51a,909,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,909,HQ643848,,1644,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade F,Pythium,Illinois
2011,ILSO_4-51b,828,1,ref|HQ643868|,Pythium ultimum voucher DAOM232337,Pythium ultimum,voucher DAOM232337,828,HQ643868,,1636,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade I,Pythium,Illinois
2011,ILSO_4-52c,839,1,ref|HQ643890|,Pythium ultimum var. ultimum voucher BR854,Pythium ultimum var. ultimum,voucher BR854,839,HQ643890,,1624,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade I,Pythium,Illinois
2011,ILSO_4-53a,865,1,ref|HQ643476|,Pythium attrantheridium voucher DAOM230386,Pythium attrantheridium,voucher DAOM230386,865,HQ643476,,1510,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade F,Pythium,Illinois
2011,ILSO_4-53b,758,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,758,HQ643430,,1472,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade B,Pythium,Illinois
2011,ILSO_4-54a,779,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,779,HQ643430,,1536,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade B,Pythium,Illinois
2011,ILSO_4-7a,767,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,767,HQ643430,,1490,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade B,Pythium,Illinois
2011,ILSO_4-7b,902,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,902,HQ643848,,1614,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade F,Pythium,Illinois
2011,ILSO_4-7c,913,1,ref|HQ643850|,Pythium sylvaticum voucher BR171,Pythium sylvaticum,voucher BR171,913,HQ643850,,1676,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade F,Pythium,Illinois
2011,ILSO_4-8a,914,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,914,HQ643849,,1680,C,ILSO,SO,ILSO_4,South,-90.829399,39.566235,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-13A,948,1,ref|HQ643621|,Pythium irregulare voucher BR870,Pythium irregulare,voucher BR870,948,HQ643621,,1800,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-13B,768,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,768,HQ643430,,1494,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade B,Pythium,Illinois
2011,ILSO_5-13b_1,,,HQ643582,Pythium irregulare voucher BR947,Pythium irregulare,voucher BR947,,HQ643582,,857.85,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-16c,808,1,ref|DQ091298|,Pythium heterothallicum isolate 090014,Pythium heterothallicum,isolate 090014,808,DQ091298,,1570,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade I,Pythium,Illinois
2011,ILSO_5-1A,873,1,ref|HQ643478|,Pythium sp. balticum voucher CBS122649,Pythium sp. balticum,voucher CBS122649,873,HQ643478,,1686,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-1b,810,1,ref|HQ643553|,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,810,HQ643553,,1522,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade I,Pythium,Illinois
2011,ILSO_5-20a,925,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,925,HQ643849,,1754,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-25a,863,1,ref|HQ643747|,Pythium pleroticum voucher Lev2114,Pythium pleroticum,voucher Lev2114,863,HQ643747,,1680,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade E,Pythium,Illinois
2011,ILSO_5-26b,915,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,915,HQ643848,,1778,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-27b,859,1,ref|HQ643476|,Pythium attrantheridium voucher DAOM230386,Pythium attrantheridium,voucher DAOM230386,859,HQ643476,,1668,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-27B_1,867,1,ref|HQ643476|,Pythium attrantheridium voucher DAOM230386,Pythium attrantheridium,voucher DAOM230386,867,HQ643476,,1636,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-30b,928,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,928,HQ643848,,1716,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-31b,787,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,787,HQ643849,,1486,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-32a,798,1,ref|HQ643553|,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,798,HQ643553,,1552,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade I,Pythium,Illinois
2011,ILSO_5-32c,878,1,ref|HQ643710|,Pythium nunn voucher Lev2098,Pythium nunn,voucher Lev2098,878,HQ643710,,1674,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade J,Pythium,Illinois
2011,ILSO_5-32c_1,994,1,ref|HQ643761|,Pythium rostratifingens voucher CBS115464,Pythium rostratifingens,voucher CBS115464,994,HQ643761,,1950,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade E,Pythium,Illinois
2011,ILSO_5-33b,920,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,920,HQ643848,,1806,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-38b,769,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,769,HQ643848,,1452,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-3A,779,1,ref|HQ643566|,Pythium inflatum voucher CBS16868,Pythium inflatum,voucher CBS16868,779,HQ643566,,1512,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade B,Pythium,Illinois
2011,ILSO_5-3b,582,1,ref|HQ643566|,Pythium inflatum voucher CBS16868,Pythium inflatum,voucher CBS16868,582,HQ643566,,1074,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade B,Pythium,Illinois
2011,ILSO_5-40a,926,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,926,HQ643848,,1812,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-41c,790,1,ref|FJ655177|,Pythium oopapillum strain CEF 72,Pythium oopapillum,strain CEF 72,790,FJ655177,,1536,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade B,Pythium,Illinois
2011,ILSO_5-42c,774,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,774,HQ643717,,1516,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade B,Pythium,Illinois
2011,ILSO_5-47b,904,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,904,HQ643849,,1690,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-48b,910,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,910,HQ643849,,1804,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-49a,776,1,ref|HQ643849|,Pythium sylvaticum voucher BR179,Pythium sylvaticum,voucher BR179,776,HQ643849,,1488,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-49b,775,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,775,HQ643717,,1518,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade B,Pythium,Illinois
2011,ILSO_5-51a,757,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,757,HQ643717,,1500,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade B,Pythium,Illinois
2011,ILSO_5-5k,784,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,784,HQ643717,,1522,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade B,Pythium,Illinois
2011,ILSO_5-9C,930,1,ref|HQ643621|,Pythium irregulare voucher BR870,Pythium irregulare,voucher BR870,930,HQ643621,,1702,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_5-9c_1,797,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,797,HQ643848,,1560,C,ILSO,SO,ILSO_5,South,-89.017937,39.066956,Pythium Clade F,Pythium,Illinois
2011,ILSO_6-1,782,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,782,HQ643717,,1518,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-10c,566,1,ref|FJ655177|,Pythium oopapillum strain CEF 72,Pythium oopapillum,strain CEF 72,566,FJ655177,,1098,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-11c,779,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,779,HQ643682,,1500,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-12b,780,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,780,HQ643717,,1454,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-12B_1,769,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,769,HQ643717,,1506,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-13c,811,1,ref|AY151180|,Pythium aphanidermatum isolate 135 ,Pythium aphanidermatum,isolate 135 ,811,AY151180,,1538,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade A,Pythium,Illinois
2011,ILSO_6-13C_1,777,1,ref|AY151180|,Pythium aphanidermatum isolate 135,Pythium aphanidermatum,isolate 135,777,AY151180,,1520,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade A,Pythium,Illinois
2011,ILSO_6-14a,776,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,776,HQ643717,,1524,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-15b,807,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,807,HQ643717,,1542,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-16,779,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,779,HQ643717,,1500,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-16ro,834,1,ref|HQ643868|,Pythium ultimum voucher DAOM232337,Pythium ultimum,voucher DAOM232337,834,HQ643868,,1610,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade I,Pythium,Illinois
2011,ILSO_6-17c,808,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,808,HQ643430,,1526,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-18B,775,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,775,HQ643682,,1522,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-19b,761,1,ref|HQ643506|,Pythium coloratum voucher BR176,Pythium coloratum,voucher BR176,761,HQ643506,,1508,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-1b,787,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,787,HQ643717,,1504,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-20B,784,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,784,HQ643717,,1542,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-22b,785,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,785,HQ643682,,1522,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-22c,807,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,807,HQ643682,,1534,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-23B,778,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,778,HQ643717,,1490,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-25c,785,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,785,HQ643430,,1520,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-25C_1,769,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,769,HQ643430,,1520,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-26B,778,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,778,HQ643682,,1486,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-28C,782,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,782,HQ643717,,1506,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-29c,748,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,748,HQ643430,,1446,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-2b,802,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,802,HQ643717,,1536,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-30B,784,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,784,HQ643430,,1528,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-31b,751,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,751,HQ643430,,1468,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-32,784,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,784,HQ643430,,1526,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-32b,771,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,771,HQ643430,,1480,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-33c,791,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,791,HQ643717,,1526,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-34c,779,1,ref|FJ655177|,Pythium oopapillum strain CEF 72,Pythium oopapillum,strain CEF 72,779,FJ655177,,1508,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-35b,748,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,748,HQ643717,,1478,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-36b,789,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,789,HQ643717,,1532,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-37b,810,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,810,HQ643420,,1538,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-37c,769,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,769,HQ643420,,1510,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-38b,754,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,754,HQ643430,,1478,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-39c,754,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,754,HQ643717,,1472,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-3c,798,1,ref|DQ091298|,Pythium heterothallicum isolate 090014,Pythium heterothallicum,isolate 090014,798,DQ091298,,1496,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade I,Pythium,Illinois
2011,ILSO_6-41c,788,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,788,HQ643430,,1538,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-42b,914,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,914,HQ643845,,1792,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade F,Pythium,Illinois
2011,ILSO_6-43b,822,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,822,HQ643717,,1544,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-45C,770,1,ref|FJ655177|,Pythium oopapillum strain CEF 72,Pythium oopapillum,strain CEF 72,770,FJ655177,,1508,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-46c,774,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,774,HQ643420,,1526,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-47b,790,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,790,HQ643717,,1518,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-48b,832,1,ref|HQ643694|,Pythium middletonii voucher CBS52874,Pythium middletonii,voucher CBS52874,832,HQ643694,,1438,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade E,Pythium,Illinois
2011,ILSO_6-48c,742,1,ref|HQ643421|,Pythium aff. dissotocum voucher BR992,Pythium aff. dissotocum,voucher BR992,742,HQ643421,,1416,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-50B,781,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,781,HQ643682,,1530,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-51,923,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,923,HQ643848,,1738,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade F,Pythium,Illinois
2011,ILSO_6-51b,,,DQ091301,Pythium sylvaticum isolate 0900115,Pythium sylvaticum,isolate 0900115,,DQ091301,,804.69,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade F,Pythium,Illinois
2011,ILSO_6-52b,783,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,783,HQ643682,,1530,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-53b,781,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,781,HQ643430,,1524,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-55c,769,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,769,HQ643430,,1510,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-56b,767,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,767,HQ643420,,1518,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-57c,784,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,784,HQ643682,,1522,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-58c,730,1,ref|HQ643694|,Pythium middletonii voucher CBS52874,Pythium middletonii,voucher CBS52874,730,HQ643694,,1452,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade E,Pythium,Illinois
2011,ILSO_6-5C,786,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,786,HQ643682,,1544,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-5c_1,764,1,ref|HQ643506|,Pythium coloratum voucher BR176,Pythium coloratum,voucher BR176,764,HQ643506,,1518,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-60a,798,1,ref|HQ643430|,Pythium aff. torulosum voucher BR897,Pythium aff. torulosum,voucher BR897,798,HQ643430,,1536,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-6c,773,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,773,HQ643717,,1488,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,ILSO_6-7a,,,HQ643385,Pythium litorale voucher CBS122662,Phytopythium litorale,voucher CBS122662,,HQ643385,,1371.44,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Phytopythium,Phytopythium,Illinois
2011,ILSO_6-9c,801,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,801,HQ643717,,1522,C,ILSO,SO,ILSO_6,South,-89.925323,38.90414,Pythium Clade B,Pythium,Illinois
2011,INSO_1-1-C,867,1,ref|HQ643476|,Pythium attrantheridium voucher DAOM230386,Pythium attrantheridium,voucher DAOM230386,867,HQ643476,,1698,C,INSO,SO,INSO_1,South,-86.887787,40.295979,Pythium Clade F,Pythium,Indiana
2011,INSO_1-10-B,823,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,823,HQ643717,,1568,C,INSO,SO,INSO_1,South,-86.887787,40.295979,Pythium Clade B,Pythium,Indiana
2011,INSO_1-10a,743,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,743,HQ643717,,1440,C,INSO,SO,INSO_1,South,-86.887787,40.295979,Pythium Clade B,Pythium,Indiana
2011,INSO_1-10c,,1,HQ643852,Pythium sylvaticum voucher BR1045,Pythium sylvaticum,voucher BR1045,,HQ643852,,1327.69,C,INSO,SO,INSO_1,South,-86.887787,40.295979,Pythium Clade F,Pythium,Indiana
2011,INSO_1-10c_1,902,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,902,HQ643845,,1674,C,INSO,SO,INSO_1,South,-86.887787,40.295979,Pythium Clade F,Pythium,Indiana
